"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"1379","40.54303178","pp","1352.AL014_11855 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11885",,,,,,,,,
"1380","13.17332594","pp","1352.AL014_11855 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11890",,,,,,,,,
"1381","25.5395385","pp","1352.AL014_11855 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_12660",,,,,,,,,
"1382","14.92543497","pp","1352.AL014_11855 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11895",,,,,,,,,
"1383","38.52180311","pp","1352.AL014_11855 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11900",,,,,,,,,
"1384","29.18084103","pp","1352.AL014_11855 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_12730",,,,,,,,,
"1385","11.99210004","pp","1352.AL014_11855 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11905",,,,,,,,,
"1386","275.40133946","pp","1352.AL014_11855 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_13245",,,,,,,,,
"1387","62.66625077","pp","1352.AL014_11855 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11915",,,,,,,,,
"1388","74.09301478","pp","1352.AL014_11855 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_13460",,,,,,,,,
"1389","120.41083683","pp","1352.AL014_11855 (pp) 1352.AL014_13845",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_13845",,,,,,,,,
"1390","88.56532781","pp","1352.AL014_11855 (pp) 1352.AL014_14300",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14300",,,,,,,,,
"1391","51.0124467","pp","1352.AL014_11855 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14485",,,,,,,,,
"1392","35.46861466","pp","1352.AL014_11855 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_11920",,,,,,,,,
"1393","25.62866347","pp","1352.AL014_11855 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14510",,,,,,,,,
"1394","22.96232523","pp","1352.AL014_11855 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14515",,,,,,,,,
"1395","14.09826324","pp","1352.AL014_11855 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14520",,,,,,,,,
"1396","21.3062712","pp","1352.AL014_11855 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14525",,,,,,,,,
"1397","138.36135647","pp","1352.AL014_11855 (pp) 1352.AL014_14685",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14685",,,,,,,,,
"1398","59.03746276","pp","1352.AL014_11855 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11855 (pp) 1352.AL014_14965",,,,,,,,,
"1399","31.30173045","pp","1352.AL014_11860 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11875",,,,,,,,,
"1400","41.42133756","pp","1352.AL014_11860 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11880",,,,,,,,,
"1401","29.98660202","pp","1352.AL014_11860 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11885",,,,,,,,,
"1402","30.34496845","pp","1352.AL014_11860 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11865",,,,,,,,,
"1403","36.79819774","pp","1352.AL014_11860 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11870",,,,,,,,,
"1404","36.55805976","pp","1352.AL014_11860 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11890",,,,,,,,,
"1405","35.86095598","pp","1352.AL014_11860 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11895",,,,,,,,,
"1406","93.6548284","pp","1352.AL014_11860 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14485",,,,,,,,,
"1407","41.89285297","pp","1352.AL014_11860 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11900",,,,,,,,,
"1408","47.89472587","pp","1352.AL014_11860 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14510",,,,,,,,,
"1409","38.65989195","pp","1352.AL014_11860 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11905",,,,,,,,,
"1410","37.38981022","pp","1352.AL014_11860 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14515",,,,,,,,,
"1411","34.72073409","pp","1352.AL014_11860 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11915",,,,,,,,,
"1412","42.81779872","pp","1352.AL014_11860 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14520",,,,,,,,,
"1413","58.89800876","pp","1352.AL014_11860 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11920",,,,,,,,,
"1414","56.43728829","pp","1352.AL014_11860 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14525",,,,,,,,,
"1415","84.546175","pp","1352.AL014_11860 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_14965",,,,,,,,,
"1416","160.30592443","pp","1352.AL014_11860 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_11925",,,,,,,,,
"1417","70.58092537","pp","1352.AL014_11860 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12275",,,,,,,,,
"1418","44.02685939","pp","1352.AL014_11860 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12285",,,,,,,,,
"1419","96.77295407","pp","1352.AL014_11860 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12295",,,,,,,,,
"1420","77.57185757","pp","1352.AL014_11860 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12330",,,,,,,,,
"1421","151.53589311","pp","1352.AL014_11860 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12570",,,,,,,,,
"1422","130.84876116","pp","1352.AL014_11860 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12575",,,,,,,,,
"1423","30.60131745","pp","1352.AL014_11860 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12655",,,,,,,,,
"1424","65.86510004","pp","1352.AL014_11860 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12660",,,,,,,,,
"1425","101.58341028","pp","1352.AL014_11860 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_12730",,,,,,,,,
"1426","293.89789014","pp","1352.AL014_11860 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_13245",,,,,,,,,
"1427","121.18697053","pp","1352.AL014_11860 (pp) 1352.AL014_13260",,"false","pp","1352.AL014_11860 (pp) 1352.AL014_13260",,,,,,,,,
"1428","39.0068697","pp","1352.AL014_11535 (pp) 1352.AL014_11735",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11735",,,,,,,,,
"1429","34.41570674","pp","1352.AL014_11535 (pp) 1352.AL014_11675",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11675",,,,,,,,,
"1430","11.97696014","pp","1352.AL014_11535 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12285",,,,,,,,,
"1431","18.63144709","pp","1352.AL014_11535 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12295",,,,,,,,,
"1432","12.46590424","pp","1352.AL014_11535 (pp) 1352.AL014_11765",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11765",,,,,,,,,
"1433","25.26009573","pp","1352.AL014_11535 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12330",,,,,,,,,
"1434","252.85838912","pp","1352.AL014_11535 (pp) 1352.AL014_12360",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12360",,,,,,,,,
"1435","72.55928946","pp","1352.AL014_11535 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_13460",,,,,,,,,
"1436","217.51180842","pp","1352.AL014_11535 (pp) 1352.AL014_14275",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14275",,,,,,,,,
"1437","92.1934491","pp","1352.AL014_11535 (pp) 1352.AL014_14295",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14295",,,,,,,,,
"1438","33.3800757","pp","1352.AL014_11535 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14485",,,,,,,,,
"1439","31.33363482","pp","1352.AL014_11535 (pp) 1352.AL014_11770",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11770",,,,,,,,,
"1440","13.72637575","pp","1352.AL014_11535 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14510",,,,,,,,,
"1441","12.07158264","pp","1352.AL014_11535 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14515",,,,,,,,,
"1442","11.28068296","pp","1352.AL014_11535 (pp) 1352.AL014_11775",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11775",,,,,,,,,
"1443","10.9191824","pp","1352.AL014_11535 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14520",,,,,,,,,
"1444","106.13516616","pp","1352.AL014_11535 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12570",,,,,,,,,
"1445","82.50658585","pp","1352.AL014_11535 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12575",,,,,,,,,
"1446","16.63760474","pp","1352.AL014_11535 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14525",,,,,,,,,
"1447","12.87368782","pp","1352.AL014_11535 (pp) 1352.AL014_11780",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11780",,,,,,,,,
"1448","45.29778978","pp","1352.AL014_11535 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_14965",,,,,,,,,
"1449","13.57108157","pp","1352.AL014_11535 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12655",,,,,,,,,
"1450","11.64982238","pp","1352.AL014_11535 (pp) 1352.AL014_11785",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11785",,,,,,,,,
"1451","17.06853085","pp","1352.AL014_11535 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12660",,,,,,,,,
"1452","14.6777084","pp","1352.AL014_11535 (pp) 1352.AL014_11790",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11790",,,,,,,,,
"1453","29.69478518","pp","1352.AL014_11535 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12730",,,,,,,,,
"1454","67.78189305","pp","1352.AL014_11535 (pp) 1352.AL014_11800",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11800",,,,,,,,,
"1455","16.22032649","pp","1352.AL014_11535 (pp) 1352.AL014_11805",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11805",,,,,,,,,
"1456","241.4205595","pp","1352.AL014_11535 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_13245",,,,,,,,,
"1457","14.99676066","pp","1352.AL014_11535 (pp) 1352.AL014_11810",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11810",,,,,,,,,
"1458","9.65860204","pp","1352.AL014_11535 (pp) 1352.AL014_11815",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11815",,,,,,,,,
"1459","16.05200024","pp","1352.AL014_11535 (pp) 1352.AL014_11820",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11820",,,,,,,,,
"1460","16.26791618","pp","1352.AL014_11535 (pp) 1352.AL014_11825",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11825",,,,,,,,,
"1461","13.12544309","pp","1352.AL014_11535 (pp) 1352.AL014_11830",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11830",,,,,,,,,
"1462","26.80720247","pp","1352.AL014_11535 (pp) 1352.AL014_11835",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11835",,,,,,,,,
"1463","12.58548525","pp","1352.AL014_11535 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11840",,,,,,,,,
"1464","9.52531788","pp","1352.AL014_11535 (pp) 1352.AL014_11845",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11845",,,,,,,,,
"1465","15.91847889","pp","1352.AL014_11535 (pp) 1352.AL014_11850",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11850",,,,,,,,,
"1466","18.76622884","pp","1352.AL014_11535 (pp) 1352.AL014_11855",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11855",,,,,,,,,
"1467","42.40485713","pp","1352.AL014_11535 (pp) 1352.AL014_11860",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11860",,,,,,,,,
"1468","16.20900274","pp","1352.AL014_11535 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11865",,,,,,,,,
"1469","5.46031919","pp","1352.AL014_11535 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11870",,,,,,,,,
"1470","15.62531852","pp","1352.AL014_11535 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11875",,,,,,,,,
"1471","27.12737898","pp","1352.AL014_11535 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11880",,,,,,,,,
"1472","22.57951285","pp","1352.AL014_11535 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11885",,,,,,,,,
"1473","8.70674948","pp","1352.AL014_11535 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11890",,,,,,,,,
"1474","7.85035296","pp","1352.AL014_11535 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11895",,,,,,,,,
"1475","28.90628347","pp","1352.AL014_11535 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11900",,,,,,,,,
"1476","6.90024677","pp","1352.AL014_11535 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11905",,,,,,,,,
"1477","37.34192564","pp","1352.AL014_11535 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11915",,,,,,,,,
"1478","23.98492068","pp","1352.AL014_11535 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11920",,,,,,,,,
"1479","83.3772647","pp","1352.AL014_11535 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_11925",,,,,,,,,
"1480","208.2606976","pp","1352.AL014_11535 (pp) 1352.AL014_12270",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12270",,,,,,,,,
"1481","53.89970578","pp","1352.AL014_11535 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_11535 (pp) 1352.AL014_12275",,,,,,,,,
"1482","12.93754737","pp","1352.AL014_11865 (pp) 1352.AL014_11870",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11870",,,,,,,,,
"1483","6.60681244","pp","1352.AL014_11865 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11875",,,,,,,,,
"1484","13.45882424","pp","1352.AL014_11865 (pp) 1352.AL014_11880",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11880",,,,,,,,,
"1485","11.46306168","pp","1352.AL014_11865 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11885",,,,,,,,,
"1486","14.19740345","pp","1352.AL014_11865 (pp) 1352.AL014_11890",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11890",,,,,,,,,
"1487","11.78652756","pp","1352.AL014_11865 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11895",,,,,,,,,
"1488","13.81578818","pp","1352.AL014_11865 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11900",,,,,,,,,
"1489","14.10054648","pp","1352.AL014_11865 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11905",,,,,,,,,
"1490","194.51118093","pp","1352.AL014_11865 (pp) 1352.AL014_13245",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_13245",,,,,,,,,
"1491","37.7649851","pp","1352.AL014_11865 (pp) 1352.AL014_11915",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11915",,,,,,,,,
"1492","20.98652672","pp","1352.AL014_11865 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11920",,,,,,,,,
"1493","68.51036114","pp","1352.AL014_11865 (pp) 1352.AL014_13260",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_13260",,,,,,,,,
"1494","87.58025113","pp","1352.AL014_11865 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_11925",,,,,,,,,
"1495","52.69973263","pp","1352.AL014_11865 (pp) 1352.AL014_12275",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12275",,,,,,,,,
"1496","21.84111973","pp","1352.AL014_11865 (pp) 1352.AL014_12285",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12285",,,,,,,,,
"1497","31.8336213","pp","1352.AL014_11865 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12295",,,,,,,,,
"1498","110.62504478","pp","1352.AL014_11865 (pp) 1352.AL014_14300",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14300",,,,,,,,,
"1499","221.634546","pp","1352.AL014_11865 (pp) 1352.AL014_14475",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14475",,,,,,,,,
"1500","46.57721554","pp","1352.AL014_11865 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14485",,,,,,,,,
"1501","43.15878496","pp","1352.AL014_11865 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12330",,,,,,,,,
"1502","112.63637467","pp","1352.AL014_11865 (pp) 1352.AL014_12570",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12570",,,,,,,,,
"1503","92.60706043","pp","1352.AL014_11865 (pp) 1352.AL014_12575",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12575",,,,,,,,,
"1504","19.69135428","pp","1352.AL014_11865 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14510",,,,,,,,,
"1505","17.93926108","pp","1352.AL014_11865 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14515",,,,,,,,,
"1506","18.96869605","pp","1352.AL014_11865 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14520",,,,,,,,,
"1507","5.67038453","pp","1352.AL014_11865 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12655",,,,,,,,,
"1508","25.34938425","pp","1352.AL014_11865 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12660",,,,,,,,,
"1509","46.76374313","pp","1352.AL014_11865 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_12730",,,,,,,,,
"1510","25.60874439","pp","1352.AL014_11865 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14525",,,,,,,,,
"1511","48.30032999","pp","1352.AL014_11865 (pp) 1352.AL014_14965",,"false","pp","1352.AL014_11865 (pp) 1352.AL014_14965",,,,,,,,,
"1512","30.19957621","pp","1352.AL014_11675 (pp) 1352.AL014_11765",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11765",,,,,,,,,
"1513","37.86142171","pp","1352.AL014_11675 (pp) 1352.AL014_11775",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11775",,,,,,,,,
"1514","48.74780589","pp","1352.AL014_11675 (pp) 1352.AL014_11875",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11875",,,,,,,,,
"1515","77.12470911","pp","1352.AL014_11675 (pp) 1352.AL014_11885",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11885",,,,,,,,,
"1516","38.27763628","pp","1352.AL014_11675 (pp) 1352.AL014_11895",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11895",,,,,,,,,
"1517","89.68623552","pp","1352.AL014_11675 (pp) 1352.AL014_11900",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11900",,,,,,,,,
"1518","26.14740264","pp","1352.AL014_11675 (pp) 1352.AL014_11785",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11785",,,,,,,,,
"1519","52.05495865","pp","1352.AL014_11675 (pp) 1352.AL014_11805",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11805",,,,,,,,,
"1520","52.91839269","pp","1352.AL014_11675 (pp) 1352.AL014_11810",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11810",,,,,,,,,
"1521","32.28894563","pp","1352.AL014_11675 (pp) 1352.AL014_11815",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11815",,,,,,,,,
"1522","48.89200723","pp","1352.AL014_11675 (pp) 1352.AL014_11830",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11830",,,,,,,,,
"1523","26.46440407","pp","1352.AL014_11675 (pp) 1352.AL014_11905",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11905",,,,,,,,,
"1524","67.48128197","pp","1352.AL014_11675 (pp) 1352.AL014_11920",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11920",,,,,,,,,
"1525","49.56261113","pp","1352.AL014_11675 (pp) 1352.AL014_11840",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11840",,,,,,,,,
"1526","21.47847594","pp","1352.AL014_11675 (pp) 1352.AL014_12660",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_12660",,,,,,,,,
"1527","50.10438451","pp","1352.AL014_11675 (pp) 1352.AL014_11865",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11865",,,,,,,,,
"1528","35.5731454","pp","1352.AL014_11675 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_14510",,,,,,,,,
"1529","122.63435615","pp","1352.AL014_11675 (pp) 1352.AL014_11925",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_11925",,,,,,,,,
"1530","30.89897331","pp","1352.AL014_11675 (pp) 1352.AL014_12295",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_12295",,,,,,,,,
"1531","25.23118697","pp","1352.AL014_11675 (pp) 1352.AL014_12330",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_12330",,,,,,,,,
"1532","78.363938","pp","1352.AL014_11675 (pp) 1352.AL014_12335",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_12335",,,,,,,,,
"1533","32.83726469","pp","1352.AL014_11675 (pp) 1352.AL014_14525",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_14525",,,,,,,,,
"1534","46.82824282","pp","1352.AL014_11675 (pp) 1352.AL014_12655",,"false","pp","1352.AL014_11675 (pp) 1352.AL014_12655",,,,,,,,,
"1535","19.83960149","pp","1352.AL014_12660 (pp) 1352.AL014_12730",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_12730",,,,,,,,,
"1536","644.78090315","pp","1352.AL014_12660 (pp) 1352.AL014_12740",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_12740",,,,,,,,,
"1537","37.22377806","pp","1352.AL014_12660 (pp) 1352.AL014_14485",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_14485",,,,,,,,,
"1538","71.4665971","pp","1352.AL014_12660 (pp) 1352.AL014_13460",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_13460",,,,,,,,,
"1539","19.27313013","pp","1352.AL014_12660 (pp) 1352.AL014_14510",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_14510",,,,,,,,,
"1540","19.21657027","pp","1352.AL014_12660 (pp) 1352.AL014_14515",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_14515",,,,,,,,,
"1541","172.49031032","pp","1352.AL014_12660 (pp) 1352.AL014_13575",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_13575",,,,,,,,,
"1542","16.25234047","pp","1352.AL014_12660 (pp) 1352.AL014_14520",,"false","pp","1352.AL014_12660 (pp) 1352.AL014_14520",,,,,,,,,
