"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"15945","125.73481398","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2484",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2484","0.62",,"0.277","0.459",,,"0.063","0.852","0.107"
"15946","71.03965537","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2495",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2495","0.612",,"0.277","0.459",,,"0.101","0.845",
"15947","73.9747493","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2498",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2498","0.588",,"0.277","0.459",,,"0.105","0.847","0.106"
"15948","89.7834293","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2493",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2493","0.623",,"0.277","0.459",,,"0.098","0.857","0.093"
"15949","54.28233874","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1748",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1748","0.586",,"0.277","0.459",,,"0.081","0.84","0.094"
"15950","47.60074552","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1353",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1353","0.554",,"0.277","0.459",,,"0.093","0.83","0.094"
"15951","123.74621746","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2496",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2496","0.605",,"0.277","0.459",,,"0.103","0.851","0.096"
"15952","51.24324102","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2482",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2482","0.604",,"0.277","0.459",,,"0.058","0.849","0.127"
"15953","66.97554295","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2487",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2487","0.613",,"0.277","0.459",,,"0.093","0.849","0.07"
"15954","106.28127696","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_0600",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_0600","0.604",,"0.277","0.459",,,"0.483","0.917","0.125"
"15955","59.62604323","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2485",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2485","0.607",,"0.277","0.459",,,"0.068","0.846","0.094"
"15956","60.82178165","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2468",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2468","0.501",,"0.276","0.459",,,"0.069","0.801","0.078"
"15957","90.83530804","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2494",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2494","0.59",,"0.277","0.459",,,"0.098","0.84","0.066"
"15958","67.394572","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2488",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_2488","0.595",,"0.277","0.459",,,"0.094","0.848","0.105"
"15959","1032.79589994","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1275",,"false","pp","1280.SAXN108_0598 (pp) 1280.SAXN108_1275","0.443",,"0.265","0.43",,,"0.104","0.785","0.132"
"15960","1642.72781366","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_1204",,"false","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_1204","0.934",,,,,,"0.745","0.982",
"15961","109.85655573","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_2860",,"false","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_2860","0.322",,"0.993","0.165",,,"0.156","0.998","0.508"
"15962","514.35724524","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_2357",,"false","pp","1280.SAXN108_1203 (pp) 1280.SAXN108_2357","0.065",,"0.373","0.356",,,,"0.825","0.592"
"15963","1376.29173034","pp","1280.SAXN108_2773 (pp) 1280.SAXN108_2871",,"false","pp","1280.SAXN108_2773 (pp) 1280.SAXN108_2871","0.078",,"0.354",,,,"0.053","0.836","0.744"
"15964","3065.37231415","pp","1280.SAXN108_0114 (pp) 1280.SAXN108_0522",,"false","pp","1280.SAXN108_0114 (pp) 1280.SAXN108_0522","0.073",,"0.837",,,,"0.103","0.852",
"15965","592.14828347","pp","1280.SAXN108_0114 (pp) 1280.SAXN108_2747",,"false","pp","1280.SAXN108_0114 (pp) 1280.SAXN108_2747",,"0.154","0.936",,"0.005",,"0.093","0.951","0.12"
"15966","358.52268785","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1314",,"false","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1314","0.104",,"0.936","0.119",,,"0.14","0.958","0.197"
"15967","94.96612969","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1201",,"false","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1201","0.999","0.783","0.936","0.876","0.899",,"0.876","0.999","0.583"
"15968","422.46368905","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1202",,"false","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1202","0.999",,,,,,"0.666","0.999","0.554"
"15969","446.99165748","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_2399",,"false","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_2399",,,"0.936",,,,"0.105","0.94",
"15970","235.91315542","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1203",,"false","pp","1280.SAXN108_1200 (pp) 1280.SAXN108_1203","0.994",,,,,,"0.666","0.999","0.545"
"15971","625.37208881","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2487",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2487","0.771","0.472","0.142","0.361",,,"0.148","0.96","0.429"
"15972","3186.12951934","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2350",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2350","0.546",,,,"0.001",,,"0.784","0.545"
"15973","562.46663041","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2498",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2498","0.808","0.271",,"0.365",,,"0.156","0.961","0.56"
"15974","456.74608188","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2485",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2485","0.783","0.319",,"0.361",,,"0.14","0.953","0.512"
"15975","528.70260743","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1353",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1353","0.651","0.183",,"0.363",,,"0.136","0.842","0.153"
"15976","586.4780257","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0601",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0601","0.594","0.369","0.256",,,,"0.339","0.986","0.911"
"15977","483.58993201","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2473",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2473","0.636","0.175",,"0.361",,,"0.136","0.822","0.094"
"15978","2811.60850682","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1638",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1638",,"0.274",,"0.876",,,,"0.949","0.487"
"15979","578.57404882","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1239",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1239","0.59","0.162",,"0.361",,,,"0.819","0.275"
"15980","457.48540514","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2495",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2495","0.833","0.592",,"0.361",,,"0.156","0.976","0.472"
"15981","601.11601685","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2468",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2468","0.624","0.311",,"0.361",,,"0.136","0.912","0.483"
"15982","2238.15299407","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2308",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2308","0.193",,"0.86","0.279",,,,"0.913","0.063"
"15983","438.81276859","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2500",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2500","0.728","0.555",,"0.363",,,"0.156","0.955","0.419"
"15984","411.30387159","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2476",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2476","0.718","0.498",,"0.361",,,"0.14","0.958","0.548"
"15985","408.62898873","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1258",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1258","0.647","0.721",,"0.361",,,,"0.963","0.491"
"15986","311.91857212","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0597",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0597","0.979","0.753","0.979","0.876","0.898",,"0.637","0.999","0.948"
"15987","523.36971051","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2484",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2484","0.789","0.232",,"0.361",,,"0.14","0.949","0.522"
"15988","498.04091927","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2494",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2494","0.803","0.387",,"0.361",,,"0.156","0.959","0.469"
"15989","493.0765791","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2491",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2491","0.779",,,"0.361",,,"0.138","0.882","0.152"
"15990","659.78747419","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2736",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2736","0.08",,"0.865","0.38",,,,"0.918","0.072"
"15991","769.64570779","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0602",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0602","0.273","0.161",,,,,"0.257","0.966","0.934"
"15992","482.50960082","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2492",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2492","0.812","0.648",,"0.361",,,"0.156","0.984","0.64"
"15993","404.40195745","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2490",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2490","0.786","0.193",,"0.361",,,"0.154","0.935","0.412"
"15994","658.62878179","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2489",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2489","0.746","0.685",,"0.361",,,"0.154","0.972","0.461"
"15995","488.96023773","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2481",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2481","0.756","0.213",,"0.361",,,"0.139","0.915","0.324"
"15996","585.63161415","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2475",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2475","0.778","0.724",,"0.361",,,"0.14","0.977","0.448"
"15997","490.15246371","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2493",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2493","0.803","0.757",,"0.361",,,"0.156","0.984","0.481"
"15998","587.20675423","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1209",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1209","0.18",,"0.979","0.876",,,"0.129","0.999","0.774"
"15999","539.09893797","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2496",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2496","0.813","0.651",,"0.38",,,"0.156","0.991","0.797"
"16000","848.34378794","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2480",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2480","0.666","0.41",,"0.119",,,"0.14","0.876","0.303"
"16001","6062.0578179","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1716",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1716","0.144","0.269","0.242","0.146",,,,"0.83","0.645"
"16002","11271.0647428","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1575",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1575","0.065",,,,,,,"0.829","0.825"
"16003","2045.18193017","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1789",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1789","0.266",,,"0.216",,,,"0.797","0.677"
"16004","636.07936258","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0599",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0599","0.671","0.594",,"0.361",,,"0.447","0.995","0.927"
"16005","11552.46263001","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1376",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1376","0.069",,,,,,,"0.905","0.903"
"16006","582.27267286","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1259",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1259","0.6",,,,,,,"0.809","0.544"
"16007","8895.23620757","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1478",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1478","0.171",,"0.695","0.558",,,,"0.909","0.285"
"16008","613.9654803","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0849",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0849","0.075","0.681",,,,,,"0.853","0.544"
"16009","2748.4966162","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1241",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1241","0.599","0.619",,,,,"0.056","0.902","0.406"
"16010","546.53808943","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1242",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1242","0.262","0.495",,"0.361",,,,"0.863","0.493"
"16011","509.97440515","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2488",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2488","0.795",,,"0.361",,,"0.14","0.88","0.065"
"16012","462.47953481","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0600",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_0600","0.735","0.736",,"0.366",,,"0.412","0.979","0.324"
"16013","813.30319629","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1705",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1705","0.169","0.281",,"0.361",,,,"0.785","0.505"
"16014","4956.34270816","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1290",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1290","0.078",,,"0.165",,,"0.052","0.944","0.933"
"16015","641.13221573","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2486",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2486","0.844","0.727",,"0.361",,,"0.14","0.98","0.31"
"16016","1952.98860695","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1731",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1731","0.065","0.587",,,,,,"0.794","0.51"
"16017","2661.21381782","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1191",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1191","0.271",,,,,,"0.117","0.781","0.687"
"16018","641.72632061","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2467",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2467","0.413","0.462",,"0.361",,,"0.135","0.88","0.42"
"16019","787.12737316","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1748",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1748","0.68","0.484",,"0.379",,,"0.136","0.945","0.478"
"16020","1070.83698609","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1273",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1273","0.56","0.381",,"0.168",,,"0.078","0.977","0.91"
"16021","1067.80603571","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1270",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1270","0.601","0.623",,"0.852",,,"0.116","0.982","0.268"
"16022","334.54759538","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2474",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2474","0.738","0.73","0.979","0.876",,,"0.14","0.999","0.941"
"16023","528.38869406","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2499",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2499","0.799","0.243",,"0.361",,,"0.156","0.97","0.699"
"16024","2692.04998387","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2348",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2348","0.444",,"0.141","0.119",,,,"0.923","0.84"
"16025","549.43583947","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2497",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2497","0.632","0.162",,"0.361",,,"0.156","0.849","0.233"
"16026","1889.2379763","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2372",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2372","0.607",,,"0.288",,,,"0.918","0.732"
"16027","813.17067253","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2483",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2483","0.874","0.515",,"0.361",,,"0.14","0.987","0.689"
"16028","1285.83969745","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1497",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1497","0.699","0.231",,"0.361",,,,"0.892","0.361"
"16029","631.87998996","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1583",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1583","0.065","0.643",,"0.876",,,"0.07","0.992","0.835"
"16030","2778.63148678","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1372",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1372","0.455",,,"0.165",,,,"0.906","0.811"
"16031","575.04421048","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2482",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2482","0.717",,,"0.361",,,"0.136","0.83",
"16032","3116.12099872","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2121",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2121","0.08","0.193",,"0.289","0.003",,,"0.873","0.788"
"16033","11004.17101524","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2309",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_2309",,"0.175",,"0.807",,,,"0.892","0.38"
"16034","2742.15536231","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1584",,"false","pp","1280.SAXN108_0596 (pp) 1280.SAXN108_1584","0.124","0.504",,,,,"0.061","0.875","0.731"
"16035","1344.11083961","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2912",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2912",,,"0.805","0.122",,,"0.06","0.907","0.493"
"16036","1249.97055496","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2787",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2787","0.08","0.114","0.582","0.38",,,"0.114","0.782","0.055"
"16037","1677.88933169","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1811",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1811",,,"0.936",,,,,"0.937","0.062"
"16038","722.52494209","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2442",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2442","0.063",,"0.758",,,,"0.077","0.785","0.096"
"16039","5917.66562302","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1444",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1444","0.584",,,,,,"0.865","0.941",
"16040","420.45268197","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2633",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2633","0.08","0.326","0.582","0.38","0.895",,"0.13","0.984","0.181"
"16041","1813.49654306","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2370",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2370","0.095",,"0.936",,,,,"0.945","0.133"
"16042","1163.56421798","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1528",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1528","0.141",,"0.936",,,,,"0.945","0.093"
"16043","382.64202626","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2571",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2571","0.08","0.734","0.936","0.38","0.339",,"0.114","0.994","0.181"
"16044","1175.96498133","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1570",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1570",,,"0.936",,,,"0.052","0.945","0.171"
"16045","3698.29220509","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1445",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1445","0.453",,,,,,"0.864","0.922",
"16046","930.05494574","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2739",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_2739",,,"0.936",,,,,"0.951","0.273"
"16047","391.16723346","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1754",,"false","pp","1280.SAXN108_1443 (pp) 1280.SAXN108_1754","0.08","0.78","0.325","0.38","0.592",,"0.114","0.967","0.181"
"16048","4364.52424061","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1204",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1204","0.701",,,,,,"0.502","0.844",
"16049","645.46739019","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1314",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1314","0.149",,"0.936",,,,"0.13","0.962","0.304"
"16050","269.81862627","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2860",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2860","0.397","0.175","0.254","0.165",,,"0.156","0.836","0.493"
"16051","217.90260838","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1203",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1203","0.953","0.152",,"0.248",,,"0.666","0.998","0.857"
"16052","943.48737756","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2399",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2399","0.081",,"0.936","0.165",,,"0.105","0.959","0.23"
"16053","1730.59658258","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2905",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2905","0.064",,"0.582","0.382","0.234",,"0.126","0.842","0.208"
"16054","1825.22139192","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2372",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_2372","0.328","0.186","0.168","0.169",,,"0.14","0.921","0.804"
"16055","432.12711526","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1202",,"false","pp","1280.SAXN108_1201 (pp) 1280.SAXN108_1202","0.999","0.155",,,,,"0.666","0.999","0.925"
"16056","2.0","pp","1280.SAXN108_2775 (pp) 1280.SAXN108_2776",,"false","pp","1280.SAXN108_2775 (pp) 1280.SAXN108_2776",,,"0.8",,,,"0.851","0.974","0.199"
"16057","3146.01703177","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2479",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2479","0.108",,"0.254","0.119","0.008",,,"0.799","0.699"
"16058","2168.50228845","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2150",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2150",,,"0.906",,,,"0.095","0.945","0.41"
"16059","1970.46197266","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1490",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1490","0.065",,"0.993","0.119",,,"0.058","0.995","0.241"
"16060","2775.15833656","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1621",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1621",,,,,,,"0.134","0.947","0.942"
"16061","3520.45292427","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1661",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1661","0.065",,"0.936",,"0.163",,"0.136","0.96","0.235"
"16062","1706.04744256","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1304",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1304",,,"0.061",,,,,"0.946","0.945"
"16063","2779.45774067","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1726",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1726","0.068",,"0.936","0.119",,,"0.136","0.956","0.193"
"16064","2418.75060918","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1305",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1305",,,,"0.148",,,"0.056","0.916","0.905"
"16065","881.37425123","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1662",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1662","0.145",,"0.936",,,,"0.078","0.96","0.303"
"16066","1698.00439226","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2903",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_2903",,,,,,,,"0.901","0.901"
"16067","688.12637373","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1354",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1354",,,"0.936",,,,"0.047","0.948","0.227"
"16068","2159.34008749","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1209",,"false","pp","1280.SAXN108_1208 (pp) 1280.SAXN108_1209","0.999",,,,,,"0.861","0.999","0.491"
"16069","414.24644308","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_1638",,"false","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_1638","0.067",,,"0.876",,,"0.136","0.93","0.391"
"16070","389.55213449","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2308",,"false","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2308","0.073",,"0.979","0.266",,,,"0.984","0.069"
"16071","110.88606125","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2736",,"false","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2736",,,"0.979","0.56",,,,"0.99","0.069"
"16072","347.64681155","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2474",,"false","pp","1280.SAXN108_1209 (pp) 1280.SAXN108_2474","0.331",,"0.979","0.876",,,"0.116","0.999","0.879"
